Transaction_ID,Transaction_Date,SKU_ID,Product_Category,Customer_Name,Customer_Segment,List_Price,Invoice_Price,Unit_Cost,Quantity,On_Invoice_Disc,Off_Invoice_Rebate,Freight_Cost
TXN-1802,2026-02-02,SEAL-05,Accessories,"Young, Reese and Mccall",Strategic,12.05,10.07,4.61,9,1.98,0.44,5.28
TXN-1803,2026-02-03,VALVE-22,Hydraulics,Morgan LLC,Retail,125.31,112.38,58.26,64,12.93,4.34,24.99
TXN-1804,2026-01-12,PUMP-01,Industrial,Garrison-Cohen,Retail,497.42,374.58,269.53,14,122.84,2.64,23.3
TXN-1805,2026-02-05,VALVE-22,Hydraulics,Taylor Ltd,Retail,118.73,92.79,55.45,74,25.94,4.43,29.1
TXN-1806,2026-01-17,MOTOR-X,Electronics,Adams-Butler,Mid-Market,1507.98,1274.31,852.0,64,233.67,14.55,9.29
TXN-1807,2026-01-24,SEAL-05,Accessories,Alexander Group,Mid-Market,12.43,12.32,4.86,51,0.11,0.3,21.08
TXN-1808,2026-01-28,SEAL-05,Accessories,"Camacho, Nicholson and Robertson",Strategic,12.01,9.62,5.09,24,2.39,0.05,25.45
TXN-1809,2026-01-06,PUMP-01,Industrial,Mckinney-Powell,Retail,484.74,466.62,274.04,26,18.12,16.6,9.42
TXN-1810,2026-01-29,VALVE-22,Hydraulics,"Suarez, Johnson and Lee",Mid-Market,116.91,102.78,65.17,17,14.13,3.98,25.33
TXN-1811,2026-01-31,MOTOR-X,Electronics,Wright Group,Distributor,1476.31,1157.99,828.6,52,318.32,19.92,29.46
TXN-1812,2026-01-02,MOTOR-X,Electronics,Bush-Hill,Strategic,1540.7,1507.64,787.83,20,33.06,27.64,5.7
TXN-1813,2026-01-31,MOTOR-X,Electronics,"Sanders, Leblanc and Maldonado",Mid-Market,1536.59,1482.74,741.86,87,53.85,69.53,29.46
TXN-1814,2026-01-09,VALVE-22,Hydraulics,Wheeler-Thompson,Retail,122.71,114.66,59.86,97,8.05,2.47,6.97
TXN-1815,2026-02-02,VALVE-22,Hydraulics,"Arnold, Cooper and Monroe",Distributor,120.34,110.03,65.46,96,10.31,0.55,6.74
TXN-1816,2026-01-10,MOTOR-X,Electronics,"Davis, Johnson and Williams",Mid-Market,1495.33,1387.11,767.01,6,108.22,23.56,18.61
TXN-1817,2026-02-01,MOTOR-X,Electronics,Vincent Ltd,Retail,1547.81,1289.6,725.9,40,258.21,59.21,29.6
TXN-1818,2026-01-09,MOTOR-X,Electronics,Adams Group,Strategic,1544.75,1384.46,816.37,83,160.29,12.38,10.33
TXN-1819,2026-01-19,SEAL-05,Accessories,"Smith, Buck and Holland",Strategic,12.14,11.47,4.73,86,0.67,0.45,21.47
TXN-1820,2026-01-23,MOTOR-X,Electronics,Walker PLC,Retail,1569.04,1235.81,783.5,10,333.23,19.58,26.3
TXN-1821,2026-01-30,VALVE-22,Hydraulics,Marquez-Fletcher,Retail,114.43,92.41,54.84,14,22.02,3.01,9.94
TXN-1822,2026-01-11,PUMP-01,Industrial,York-Stevens,Strategic,514.52,479.58,246.65,21,34.94,18.51,13.45
TXN-1823,2026-01-09,PUMP-01,Industrial,Byrd-Holloway,Distributor,498.68,440.47,269.81,21,58.21,9.48,11.09
TXN-1824,2026-01-15,MOTOR-X,Electronics,Smith Ltd,Mid-Market,1430.02,1382.64,878.24,10,47.38,52.26,5.98
TXN-1825,2026-02-05,MOTOR-X,Electronics,Hoffman-Wheeler,Mid-Market,1491.35,1303.28,879.26,39,188.07,10.41,9.12
TXN-1826,2026-01-11,PUMP-01,Industrial,"Rodriguez, Brown and Mcneil",Mid-Market,482.39,422.35,274.92,22,60.04,7.14,7.32
TXN-1827,2026-01-24,SEAL-05,Accessories,Green-Dawson,Mid-Market,11.83,11.41,5.25,83,0.42,0.35,7.54
TXN-1828,2026-02-03,VALVE-22,Hydraulics,Lopez-Holmes,Distributor,119.23,105.46,56.94,68,13.77,2.1,7.03
TXN-1829,2026-01-09,MOTOR-X,Electronics,Trujillo PLC,Mid-Market,1489.9,1236.37,795.11,76,253.53,17.83,22.03
TXN-1830,2026-01-15,VALVE-22,Hydraulics,Becker-Griffith,Distributor,119.8,104.83,59.51,82,14.97,2.63,5.86
TXN-1831,2026-01-25,PUMP-01,Industrial,Green-Barnes,Mid-Market,499.28,451.24,272.45,6,48.04,0.16,10.03
TXN-1832,2026-01-15,PUMP-01,Industrial,Aguilar PLC,Mid-Market,514.04,408.07,248.95,29,105.97,7.77,12.37
TXN-1833,2026-01-31,VALVE-22,Hydraulics,Barber-Walker,Distributor,123.53,98.27,54.39,12,25.26,4.9,24.22
TXN-1834,2026-01-20,MOTOR-X,Electronics,Knox-Powers,Retail,1549.87,1522.04,801.51,4,27.83,24.03,15.68
TXN-1835,2026-01-19,SEAL-05,Accessories,Pittman PLC,Distributor,11.63,9.15,4.86,76,2.48,0.3,25.33
TXN-1836,2026-01-07,PUMP-01,Industrial,Ruiz Ltd,Retail,515.0,390.72,232.71,42,124.28,14.67,29.58
TXN-1837,2026-01-10,SEAL-05,Accessories,"Hines, White and Frazier",Mid-Market,12.29,10.48,4.53,86,1.81,0.28,19.94
TXN-1838,2026-01-13,MOTOR-X,Electronics,Walker and Sons,Distributor,1505.45,1331.68,850.61,24,173.77,0.99,15.28
TXN-1839,2026-01-28,PUMP-01,Industrial,Fisher-Eaton,Distributor,495.23,415.41,269.5,42,79.82,7.29,23.04
TXN-1840,2026-01-14,MOTOR-X,Electronics,"Carter, York and Ruiz",Retail,1531.16,1510.01,755.91,96,21.15,35.99,13.44
TXN-1841,2026-02-02,VALVE-22,Hydraulics,"Carpenter, Oliver and Kennedy",Strategic,122.5,98.24,58.55,83,24.26,0.22,23.17
TXN-1842,2026-01-08,MOTOR-X,Electronics,Dillon Group,Retail,1559.66,1495.7,766.91,37,63.96,22.88,18.82
TXN-1843,2026-01-20,SEAL-05,Accessories,Brown-Dickerson,Strategic,12.38,10.33,4.68,87,2.05,0.5,24.57
TXN-1844,2026-01-06,VALVE-22,Hydraulics,Cooper PLC,Strategic,123.0,114.95,57.89,38,8.05,5.68,23.04
TXN-1845,2026-02-03,MOTOR-X,Electronics,Thomas-Huffman,Retail,1480.35,1312.92,841.48,1,167.43,1.79,18.43
TXN-1846,2026-01-07,MOTOR-X,Electronics,Freeman Ltd,Mid-Market,1559.79,1511.83,797.57,25,47.96,13.96,17.8
TXN-1847,2026-02-06,SEAL-05,Accessories,Walters-Smith,Distributor,12.3,11.23,5.07,63,1.07,0.37,15.6
TXN-1848,2026-01-11,VALVE-22,Hydraulics,Johnston and Sons,Distributor,122.82,95.07,55.67,21,27.75,0.42,10.96
TXN-1849,2026-01-19,PUMP-01,Industrial,Anderson Group,Strategic,488.88,464.16,226.71,66,24.72,3.52,27.06
TXN-1850,2026-01-24,VALVE-22,Hydraulics,Patterson-Woods,Mid-Market,122.34,107.41,65.26,1,14.93,4.4,27.53
TXN-1851,2026-01-01,PUMP-01,Industrial,"Gonzalez, Watson and Smith",Retail,513.46,465.33,263.84,72,48.13,6.32,9.52
TXN-1852,2026-01-12,SEAL-05,Accessories,"Lee, Rhodes and Sims",Distributor,12.31,10.78,4.84,52,1.53,0.22,28.32
TXN-1853,2026-01-10,SEAL-05,Accessories,"Wiley, Collins and Garcia",Distributor,11.72,10.81,5.36,83,0.91,0.01,18.26
TXN-1854,2026-01-19,SEAL-05,Accessories,Jackson-Colon,Mid-Market,11.47,11.35,4.59,12,0.12,0.44,9.95
TXN-1855,2026-01-12,VALVE-22,Hydraulics,Bryant-Meyer,Mid-Market,122.33,113.61,62.06,96,8.72,1.35,27.95
TXN-1856,2026-01-20,MOTOR-X,Electronics,Barron-Cowan,Distributor,1467.58,1210.95,780.19,42,256.63,5.27,6.19
TXN-1857,2026-01-13,MOTOR-X,Electronics,Howard-Lopez,Distributor,1554.98,1420.82,829.43,69,134.16,9.04,28.31
TXN-1858,2026-02-05,VALVE-22,Hydraulics,Smith-Walker,Mid-Market,124.56,115.6,61.62,64,8.96,3.55,26.0
TXN-1859,2026-02-06,PUMP-01,Industrial,Gross PLC,Distributor,512.52,472.78,225.82,33,39.74,7.04,20.63
TXN-1860,2026-01-19,SEAL-05,Accessories,Richardson Ltd,Strategic,11.47,9.97,5.06,37,1.5,0.24,14.65
TXN-1861,2026-01-30,HOSE-09,Accessories,Mcdowell-Scott,Retail,43.38,36.48,15.63,41,6.9,0.56,11.34
TXN-1862,2026-01-20,VALVE-22,Hydraulics,Wheeler Inc,Retail,120.65,105.09,55.96,78,15.56,4.74,6.06
TXN-1863,2026-01-25,SEAL-05,Accessories,"Huff, Williams and Wilson",Distributor,12.58,10.15,5.39,4,2.43,0.15,29.58
TXN-1864,2026-01-17,VALVE-22,Hydraulics,Kelley Group,Retail,115.84,112.34,57.38,46,3.5,2.17,14.15
TXN-1865,2026-01-26,PUMP-01,Industrial,Neal Ltd,Retail,476.21,391.6,232.47,20,84.61,10.32,13.5
TXN-1866,2026-01-01,MOTOR-X,Electronics,Stanley-Bates,Retail,1532.19,1251.92,752.48,96,280.27,31.21,5.08
TXN-1867,2026-01-10,MOTOR-X,Electronics,"Haynes, Barnes and Roach",Retail,1511.11,1239.98,816.52,16,271.13,3.05,17.06
TXN-1868,2026-01-19,MOTOR-X,Electronics,"Wilson, Wilson and Rodriguez",Strategic,1448.76,1397.98,822.13,75,50.78,42.31,7.9
TXN-1869,2026-01-08,VALVE-22,Hydraulics,Strickland PLC,Retail,123.95,122.97,58.31,47,0.98,2.85,26.34
TXN-1870,2026-02-06,VALVE-22,Hydraulics,Warner-Phillips,Distributor,116.54,93.94,59.6,8,22.6,2.86,6.87
TXN-1871,2026-01-02,PUMP-01,Industrial,Lozano-Watts,Strategic,486.23,438.15,230.69,30,48.08,4.98,24.94
TXN-1872,2026-01-18,VALVE-22,Hydraulics,Smith Ltd,Mid-Market,120.93,105.68,65.77,82,15.25,2.72,17.0
TXN-1873,2026-01-04,SEAL-05,Accessories,Conley Ltd,Mid-Market,11.88,10.25,5.21,77,1.63,0.34,12.35
TXN-1874,2026-01-19,MOTOR-X,Electronics,Chan Inc,Mid-Market,1560.88,1215.22,753.45,91,345.66,29.89,6.97
TXN-1875,2026-01-27,VALVE-22,Hydraulics,Conway Ltd,Mid-Market,120.56,109.09,56.77,48,11.47,3.94,11.21
TXN-1876,2026-01-09,PUMP-01,Industrial,Baker-Williams,Mid-Market,475.37,386.72,264.43,62,88.65,0.59,24.62
TXN-1877,2026-01-31,SEAL-05,Accessories,Phelps LLC,Mid-Market,12.26,11.91,5.28,52,0.35,0.23,12.94
TXN-1878,2026-01-30,HOSE-09,Accessories,Simmons-Wilson,Distributor,45.88,34.45,16.05,56,11.43,0.12,12.13
TXN-1879,2026-02-01,VALVE-22,Hydraulics,Smith and Sons,Strategic,123.59,101.86,57.74,64,21.73,4.43,13.53
TXN-1880,2026-01-25,PUMP-01,Industrial,Murphy Group,Strategic,502.16,434.42,274.15,69,67.74,15.03,14.65
TXN-1881,2026-02-05,PUMP-01,Industrial,Johns-Davis,Retail,491.4,384.09,241.25,1,107.31,4.63,19.06
TXN-1882,2026-01-31,PUMP-01,Industrial,Wilson Group,Distributor,482.11,379.67,259.21,55,102.44,2.06,10.78
TXN-1883,2026-02-05,MOTOR-X,Electronics,Houston-Vaughn,Retail,1547.97,1408.98,851.29,48,138.99,40.85,18.62
TXN-1884,2026-01-18,HOSE-09,Accessories,Banks-Robles,Mid-Market,46.93,39.39,15.76,17,7.54,1.06,29.52
TXN-1885,2026-01-05,PUMP-01,Industrial,"Barber, Jarvis and Richard",Mid-Market,511.54,483.22,270.43,55,28.32,19.53,11.62
TXN-1886,2026-01-04,VALVE-22,Hydraulics,"Webb, Carroll and Kim",Strategic,115.78,113.46,56.33,72,2.32,0.88,17.41
TXN-1887,2026-01-23,VALVE-22,Hydraulics,Carr-Huffman,Strategic,123.75,98.72,54.01,76,25.03,1.26,24.15
TXN-1888,2026-02-02,PUMP-01,Industrial,"Mcpherson, Anderson and Knapp",Retail,508.33,422.24,271.27,6,86.09,12.27,15.71
TXN-1889,2026-01-05,MOTOR-X,Electronics,Alexander-Brown,Distributor,1432.35,1155.42,776.67,85,276.93,22.43,6.5
TXN-1890,2026-01-25,VALVE-22,Hydraulics,Bush Ltd,Retail,117.23,108.38,58.74,1,8.85,4.51,23.37
TXN-1891,2026-01-20,VALVE-22,Hydraulics,"Ray, Cunningham and Levine",Distributor,117.54,114.26,65.59,10,3.28,2.99,9.08
TXN-1892,2026-01-25,MOTOR-X,Electronics,Stone-Watts,Strategic,1486.31,1199.15,854.67,46,287.16,41.95,13.75
TXN-1893,2026-01-23,VALVE-22,Hydraulics,Stanley-Wright,Strategic,115.13,102.27,56.77,17,12.86,0.35,29.24
TXN-1894,2026-01-13,MOTOR-X,Electronics,"Davidson, Hernandez and Serrano",Distributor,1565.13,1322.03,877.17,23,243.1,64.44,12.13
TXN-1895,2026-02-03,MOTOR-X,Electronics,"Brown, Schneider and Moore",Mid-Market,1485.42,1160.99,868.07,81,324.43,4.43,13.78
TXN-1896,2026-02-01,MOTOR-X,Electronics,Booth-Jones,Distributor,1573.43,1520.71,869.97,39,52.72,12.16,29.6
TXN-1897,2026-01-19,VALVE-22,Hydraulics,Rivera LLC,Strategic,116.81,88.57,59.44,27,28.24,1.81,13.85
TXN-1898,2026-01-02,HOSE-09,Accessories,Pierce Group,Strategic,44.08,40.74,15.68,4,3.34,0.77,15.62
TXN-1899,2026-01-15,MOTOR-X,Electronics,Miller Group,Strategic,1492.74,1392.91,875.51,75,99.83,11.48,8.8
TXN-1900,2026-01-30,VALVE-22,Hydraulics,Miller-Jimenez,Retail,118.08,112.83,56.85,50,5.25,0.86,10.93
TXN-1901,2026-01-12,MOTOR-X,Electronics,Mcgee-Smith,Retail,1487.18,1388.49,845.02,52,98.69,13.75,12.09
TXN-1902,2026-01-15,HOSE-09,Accessories,Hawkins Inc,Retail,43.91,35.78,14.03,2,8.13,1.66,24.36
TXN-1903,2026-01-31,PUMP-01,Industrial,"Richmond, Walsh and Wu",Retail,513.89,489.37,265.91,34,24.52,19.56,6.73
TXN-1904,2026-01-21,PUMP-01,Industrial,"Powers, Clements and Cox",Mid-Market,479.59,418.47,241.77,42,61.12,18.31,28.82
TXN-1905,2026-01-03,PUMP-01,Industrial,Richard LLC,Strategic,491.62,416.75,270.29,89,74.87,9.76,28.59
TXN-1906,2026-01-21,MOTOR-X,Electronics,"Greene, Moran and Cox",Mid-Market,1559.73,1515.43,856.3,38,44.3,19.45,29.59
TXN-1907,2026-01-17,MOTOR-X,Electronics,Malone and Sons,Distributor,1505.45,1451.12,802.33,60,54.33,7.33,24.94
TXN-1908,2026-01-01,MOTOR-X,Electronics,Gallegos-Brandt,Distributor,1510.02,1461.91,820.23,63,48.11,14.0,15.89
TXN-1909,2026-01-11,VALVE-22,Hydraulics,"Brooks, Rodriguez and Prince",Mid-Market,116.52,115.07,62.06,6,1.45,2.25,27.87
TXN-1910,2026-01-19,PUMP-01,Industrial,"Newton, Ortiz and King",Distributor,492.03,455.8,227.22,21,36.23,0.79,12.32
TXN-1911,2026-01-08,HOSE-09,Accessories,Conrad Group,Retail,44.48,33.62,16.1,11,10.86,0.72,22.39
TXN-1912,2026-01-08,HOSE-09,Accessories,Love Inc,Distributor,46.9,38.09,14.04,72,8.81,0.93,23.33
TXN-1913,2026-01-29,VALVE-22,Hydraulics,House Ltd,Mid-Market,122.92,99.55,61.62,7,23.37,1.93,25.87
TXN-1914,2026-01-22,SEAL-05,Accessories,Ellis-Lawrence,Mid-Market,11.69,9.54,5.0,52,2.15,0.14,26.63
TXN-1915,2026-01-19,SEAL-05,Accessories,Smith-Fitzgerald,Distributor,12.59,11.45,5.11,37,1.14,0.25,16.82
TXN-1916,2026-01-21,VALVE-22,Hydraulics,Roberson-Webb,Strategic,121.86,96.96,58.06,54,24.9,0.66,14.6
TXN-1917,2026-01-19,MOTOR-X,Electronics,Holt and Sons,Retail,1540.57,1438.97,726.55,71,101.6,41.88,16.48
TXN-1918,2026-01-28,SEAL-05,Accessories,Garcia Ltd,Mid-Market,12.0,10.6,4.69,26,1.4,0.12,9.08
TXN-1919,2026-01-23,HOSE-09,Accessories,Gordon-Cruz,Strategic,44.05,39.8,15.38,56,4.25,1.4,10.49
TXN-1920,2026-02-06,PUMP-01,Industrial,"Farmer, Hill and Stuart",Strategic,500.68,443.59,231.76,54,57.09,7.26,7.67
TXN-1921,2026-02-05,SEAL-05,Accessories,Ballard-Taylor,Mid-Market,12.35,12.17,4.51,18,0.18,0.06,23.71
TXN-1922,2026-01-23,HOSE-09,Accessories,"Hunt, Cameron and Kelley",Retail,43.8,39.14,14.39,100,4.66,0.38,18.6
TXN-1923,2026-01-12,MOTOR-X,Electronics,"Walls, Chen and Harris",Mid-Market,1553.33,1385.01,804.32,14,168.32,3.83,21.08
TXN-1924,2026-01-24,SEAL-05,Accessories,Parks-Morse,Retail,12.02,9.59,4.62,91,2.43,0.43,16.92
TXN-1925,2026-01-05,MOTOR-X,Electronics,"Santos, Mullen and Gordon",Mid-Market,1443.69,1229.18,766.24,42,214.51,33.95,15.94
TXN-1926,2026-01-26,MOTOR-X,Electronics,Page-Hodges,Mid-Market,1498.65,1204.58,776.31,13,294.07,21.19,8.49
TXN-1927,2026-01-21,MOTOR-X,Electronics,"Duncan, Contreras and Butler",Retail,1565.21,1375.52,784.59,66,189.69,66.93,19.79
TXN-1928,2026-01-28,SEAL-05,Accessories,"Mitchell, Boone and Stokes",Distributor,12.18,11.52,5.32,20,0.66,0.33,20.88
TXN-1929,2026-01-20,PUMP-01,Industrial,James Inc,Strategic,524.45,493.25,245.58,50,31.2,21.68,25.94
TXN-1930,2026-01-25,VALVE-22,Hydraulics,Adams and Sons,Distributor,118.03,108.09,59.03,93,9.94,3.24,6.3
TXN-1931,2026-02-06,SEAL-05,Accessories,"King, Franco and Vaughn",Strategic,12.56,10.32,5.13,21,2.24,0.12,9.87
TXN-1932,2026-01-11,VALVE-22,Hydraulics,"Johnson, Cervantes and Garcia",Mid-Market,123.99,96.56,59.72,58,27.43,1.62,9.66
TXN-1933,2026-02-02,VALVE-22,Hydraulics,"Hoffman, Walker and Holland",Retail,124.03,123.81,64.19,2,0.22,4.66,27.09
TXN-1934,2026-01-15,SEAL-05,Accessories,"Mueller, Lindsey and Roberts",Distributor,11.81,10.22,5.08,22,1.59,0.08,26.33
TXN-1935,2026-01-25,MOTOR-X,Electronics,Hughes-Frye,Distributor,1572.42,1227.19,741.51,86,345.23,45.04,18.89
TXN-1936,2026-02-06,PUMP-01,Industrial,Church-Brown,Retail,502.56,449.18,237.51,72,53.38,19.38,23.45
TXN-1937,2026-01-28,VALVE-22,Hydraulics,Oliver Group,Strategic,116.84,105.39,65.04,64,11.45,2.03,18.39
TXN-1938,2026-01-31,HOSE-09,Accessories,"Bush, Holland and Fischer",Retail,43.31,35.23,14.21,55,8.08,1.72,7.67
TXN-1939,2026-01-21,VALVE-22,Hydraulics,"Gonzalez, Hardy and Lee",Mid-Market,124.6,100.17,57.77,55,24.43,4.76,16.75
TXN-1940,2026-01-17,HOSE-09,Accessories,"Jones, Rivers and Moss",Retail,44.32,41.43,15.9,93,2.89,1.96,25.92
TXN-1941,2026-01-05,MOTOR-X,Electronics,Patterson PLC,Mid-Market,1468.01,1342.0,775.52,81,126.01,61.21,5.5
TXN-1942,2026-01-10,HOSE-09,Accessories,Silva LLC,Mid-Market,45.17,37.06,15.21,23,8.11,1.28,10.77
TXN-1943,2026-01-01,MOTOR-X,Electronics,Mckinney-Moore,Distributor,1546.12,1525.41,749.27,93,20.71,43.69,12.22
TXN-1944,2026-01-06,VALVE-22,Hydraulics,Carlson-Ayala,Retail,122.44,93.97,65.66,95,28.47,3.33,17.53
TXN-1945,2026-01-24,MOTOR-X,Electronics,"Turner, Tyler and Pierce",Distributor,1474.73,1286.7,721.2,80,188.03,63.98,22.35
TXN-1946,2026-01-03,PUMP-01,Industrial,"Stewart, Robinson and White",Distributor,523.79,505.22,248.28,30,18.57,16.39,14.18
TXN-1947,2026-01-03,SEAL-05,Accessories,"Moore, Daniels and Powell",Distributor,12.41,10.28,4.67,70,2.13,0.12,17.33
TXN-1948,2026-01-13,VALVE-22,Hydraulics,Alvarado LLC,Retail,121.17,96.86,60.96,21,24.31,1.54,24.28
TXN-1949,2026-01-14,SEAL-05,Accessories,Clements PLC,Distributor,12.29,11.99,4.99,12,0.3,0.32,15.71
TXN-1950,2026-01-20,MOTOR-X,Electronics,"Colon, Zavala and Smith",Mid-Market,1513.42,1393.55,824.59,99,119.87,2.56,10.25
TXN-1951,2026-01-25,PUMP-01,Industrial,Allen-May,Strategic,498.0,450.13,230.33,60,47.87,15.58,8.09
TXN-1952,2026-02-03,VALVE-22,Hydraulics,Haley Ltd,Retail,117.43,93.65,55.01,93,23.78,3.78,15.34
TXN-1953,2026-02-02,SEAL-05,Accessories,Moon-Landry,Mid-Market,11.82,11.19,5.05,35,0.63,0.21,8.09
TXN-1954,2026-01-15,VALVE-22,Hydraulics,"Ramsey, Johnson and Black",Retail,117.52,88.58,64.01,65,28.94,1.94,25.03
TXN-1955,2026-01-29,MOTOR-X,Electronics,"Lang, Griffin and Williams",Mid-Market,1455.42,1239.24,837.8,25,216.18,58.93,27.84
TXN-1956,2026-02-03,MOTOR-X,Electronics,Flores Inc,Strategic,1479.39,1407.56,780.56,42,71.83,51.79,17.29
TXN-1957,2026-02-05,SEAL-05,Accessories,Bonilla PLC,Mid-Market,11.63,10.13,5.28,40,1.5,0.07,19.33
TXN-1958,2026-01-20,HOSE-09,Accessories,"Jones, Santiago and Ayala",Retail,47.23,37.4,16.2,74,9.83,0.98,27.32
TXN-1959,2026-02-02,MOTOR-X,Electronics,Houston-Harris,Mid-Market,1493.73,1332.8,836.77,71,160.93,63.79,17.66
TXN-1960,2026-01-31,MOTOR-X,Electronics,"Rowe, Lucas and Case",Distributor,1574.37,1498.59,793.03,65,75.78,2.9,16.11
TXN-1961,2026-01-28,PUMP-01,Industrial,Johnson Ltd,Strategic,523.24,501.43,231.96,20,21.81,0.0,7.75
TXN-1962,2026-01-13,VALVE-22,Hydraulics,Jones and Sons,Mid-Market,120.38,105.76,63.74,80,14.62,2.61,5.18
TXN-1963,2026-01-30,SEAL-05,Accessories,"Jones, Underwood and Bartlett",Strategic,11.8,10.56,5.45,65,1.24,0.16,19.78
TXN-1964,2026-01-16,PUMP-01,Industrial,Mccoy-Hamilton,Distributor,513.56,465.21,268.65,87,48.35,20.15,20.95
TXN-1965,2026-01-01,MOTOR-X,Electronics,"Wilson, Smith and Cortez",Retail,1439.01,1425.45,800.07,5,13.56,54.7,14.52
TXN-1966,2026-01-03,HOSE-09,Accessories,"Richards, Haynes and Jones",Strategic,43.89,39.08,15.1,43,4.81,1.37,6.47
TXN-1967,2026-02-04,HOSE-09,Accessories,Roberts Ltd,Mid-Market,44.55,43.09,15.0,19,1.46,1.05,12.57
TXN-1968,2026-01-12,HOSE-09,Accessories,Campbell Group,Strategic,45.32,38.05,13.52,62,7.27,1.12,12.5
TXN-1969,2026-01-15,VALVE-22,Hydraulics,"Johnson, Moore and Robinson",Distributor,118.55,109.2,62.45,60,9.35,2.42,14.6
TXN-1970,2026-01-28,SEAL-05,Accessories,"Phillips, Walters and Evans",Retail,12.34,9.71,4.76,43,2.63,0.42,11.68
TXN-1971,2026-02-02,MOTOR-X,Electronics,"Wong, Bernard and Smith",Strategic,1505.17,1443.3,867.6,23,61.87,39.17,16.76
TXN-1972,2026-02-02,MOTOR-X,Electronics,Martinez Inc,Retail,1513.45,1259.41,818.41,7,254.04,58.36,15.91
TXN-1973,2026-01-22,SEAL-05,Accessories,Medina-Arroyo,Strategic,12.24,11.41,4.99,30,0.83,0.16,23.7
TXN-1974,2026-01-12,MOTOR-X,Electronics,"Figueroa, Swanson and Lewis",Distributor,1466.01,1116.36,875.0,81,349.65,25.49,17.57
TXN-1975,2026-02-03,VALVE-22,Hydraulics,"Thomas, White and Jensen",Mid-Market,118.55,104.59,62.65,49,13.96,1.12,7.53
TXN-1976,2026-01-10,HOSE-09,Accessories,White PLC,Strategic,43.02,40.32,16.24,70,2.7,0.38,24.04
TXN-1977,2026-02-01,VALVE-22,Hydraulics,"Murray, Dunn and Roberts",Retail,121.06,113.89,61.07,83,7.17,0.03,15.17
TXN-1978,2026-01-03,SEAL-05,Accessories,Gonzalez PLC,Strategic,11.95,10.23,5.18,8,1.72,0.19,21.54
TXN-1979,2026-01-19,MOTOR-X,Electronics,Howard-Lambert,Mid-Market,1546.47,1379.68,749.73,15,166.79,50.74,9.62
TXN-1980,2026-01-09,SEAL-05,Accessories,Harvey-Mccullough,Distributor,12.26,9.82,4.61,44,2.44,0.06,13.21
TXN-1981,2026-01-12,MOTOR-X,Electronics,Murphy-Hopkins,Mid-Market,1478.69,1150.97,771.37,51,327.72,17.04,7.18
TXN-1982,2026-01-26,VALVE-22,Hydraulics,Cunningham LLC,Distributor,122.14,110.34,65.58,97,11.8,0.22,23.45
TXN-1983,2026-01-30,MOTOR-X,Electronics,Jackson-Edwards,Strategic,1456.49,1186.21,796.52,71,270.28,3.47,8.52
TXN-1984,2026-01-30,VALVE-22,Hydraulics,"Singh, Graham and Larsen",Distributor,118.47,90.77,55.92,71,27.7,0.15,5.03
TXN-1985,2026-01-05,PUMP-01,Industrial,"Rivera, Castillo and Griffin",Mid-Market,518.54,515.15,237.36,77,3.39,16.11,10.1
TXN-1986,2026-01-29,HOSE-09,Accessories,Arnold-Thompson,Mid-Market,46.98,36.18,15.06,35,10.8,0.42,20.37
TXN-1987,2026-01-23,SEAL-05,Accessories,Trevino-Taylor,Mid-Market,12.28,11.38,4.77,68,0.9,0.29,26.76
TXN-1988,2026-01-20,HOSE-09,Accessories,Gross-Sims,Mid-Market,46.2,43.68,15.44,69,2.52,1.76,15.34
TXN-1989,2026-01-27,HOSE-09,Accessories,Atkinson Ltd,Mid-Market,45.08,41.51,14.92,90,3.57,0.08,17.8
TXN-1990,2026-01-02,SEAL-05,Accessories,"Riley, Hammond and Lewis",Mid-Market,11.65,11.38,5.19,38,0.27,0.08,18.97
TXN-1991,2026-01-02,HOSE-09,Accessories,Stephens-Lutz,Strategic,43.1,32.54,14.18,2,10.56,1.27,26.39
TXN-1992,2026-01-18,SEAL-05,Accessories,Diaz and Sons,Strategic,12.21,11.82,4.78,19,0.39,0.49,9.12
TXN-1993,2026-02-02,PUMP-01,Industrial,"Quinn, Carter and Marshall",Distributor,492.18,412.63,231.82,5,79.55,2.73,24.69
TXN-1994,2026-01-19,HOSE-09,Accessories,Cox-Smith,Mid-Market,45.09,44.8,14.94,32,0.29,1.16,20.21
TXN-1995,2026-01-09,PUMP-01,Industrial,"Sutton, Todd and Taylor",Distributor,480.71,399.28,236.72,25,81.43,18.16,9.45
TXN-1996,2026-01-06,VALVE-22,Hydraulics,"Fry, Hopkins and Faulkner",Retail,124.32,118.38,55.36,34,5.94,3.32,21.78
TXN-1997,2026-01-28,VALVE-22,Hydraulics,Crosby-Williams,Distributor,116.07,109.51,61.57,93,6.56,5.02,19.4
TXN-1998,2026-01-29,HOSE-09,Accessories,Brown LLC,Retail,43.99,33.24,14.76,21,10.75,0.73,21.93
TXN-1999,2026-01-09,MOTOR-X,Electronics,"Clark, Velez and Ward",Distributor,1462.44,1263.99,745.39,71,198.45,46.85,19.16
